idx,smiles,homolumogap
42193,CC1(C)COC=CO1,14.51117
23034,CC1=NOC(C=O)C1,14.15225
9627,CC1=CC2CC2C1N,13.83225
45037,N#CC1CNC(=O)N1,16.16942
25389,N=C1CCOCON1,15.24886
43398,C#CC=C1C=COC1,10.85916
1944,CC#CC1OC1CO,15.27308
10378,C=CC1CC1N(C)C,14.52995
19961,C=CC1CS(=O)(=O)N1,14.63471
36140,CC(C)=C1CCOC1,13.75824
12253,N#CC1(O)CNC1,15.53186
36999,C=CCCC1(O)CC1,14.80233
29378,O=C1N=CN2CC12,13.82001
40981,CC1=CC(C#N)CC1,14.32232
3607,C#CC1COC1C=C,14.35443
17098,NNC(=O)C1CC1O,16.22221
41565,C=C1CON(C=N)C1,14.09756
45144,CCC1CC=C(C)C1,14.30627
17512,C=C1CNC2C(O)C12,13.84232
8305,CC1=COC(C)C1O,14.15008
29392,OC=C1C=NN=C1,11.81427
44977,N=C1NNC2CC1C2,14.69784
34721,CCC1C=CC(=N)N1,12.94462
22493,C=NOC1C=COC1,13.71497
27505,CC1C(N)C1OC=O,15.02437
35795,C=C1OC2CNC1C2,14.32641
33671,NCC1C=CC=NO1,12.31713
13531,C#CC#CC1CN1,13.00694
21203,O=C1CCNCCN1,14.59199
16345,C=CC1(O)C(N)C1N,14.01511
24286,C=Cc1cccn1C,10.9729
32632,O=CCC1=NN=CC1,13.43932
26259,C=Cc1cncnc1,11.53481
7240,CC(=O)OC1CC1,16.53432
26121,C=CC1=CCC(=C)O1,11.55604
22087,C=CC(O)CC1CC1,14.81457
33873,CC1(C)CCN1C=N,14.64342
13005,COC1CCC1C=O,15.20614
22121,CC(=N)n1ccnc1,12.41074
20563,N#CC1C2C=COC12,13.8249
14134,CN=C1NC=CC1=O,11.34107
14192,O=CC1CCS1(=O)=O,14.73702
35909,C#CC(=O)OC1CC1,14.63226
37716,CC1CS(=O)(=O)C1,16.84861
27387,C=Cc1ccncn1,11.65509
3963,CS(=O)(=O)C1CC1,17.34032
43322,C=NN1CC(C)(C)C1,13.93103
7342,CC1CN1C(=O)CO,15.59173
30041,C=C1C=CNC1=N,10.69834
4603,C=COC1C=COC1,14.30872
20489,ON1C=NC2CC1C2,14.30518
14490,C#CCCC1OC1C,16.17432
34340,C=Cc1occc1C,11.28093
35405,CN1CCCC(=O)C1,13.57075
15035,C=CC1COCC1=C,14.05729
9482,O=C1C2CC2C2NC12,13.91906
40386,CC1=NNC(=O)OC1,14.1294
28618,C#CCN1CCC=N1,13.94872
11876,CC1(C=O)CNC1=O,14.69185
46159,C#CC1C(N)C1C=C,13.55497
21393,CC1=NN=C(CN)C1,13.22463
4666,N=C1C=CNCCN1,12.35577
33914,C=C1CNCC12CN2,13.59905
45474,CC1=CC(=O)N=C1C,11.65726
34995,O=C1NCC2CC2N1,16.37568
30108,O=C1CCCC1CO,14.84043
37313,CC(C#N)C1CNC1,15.59826
28164,NCC1OC1C=NO,14.76342
30281,C=C1CNS(=O)(=O)N1,13.9245
22213,CC(=N)N1CC1CO,15.03879
38522,CC1CN(C=O)C1C,15.35227
32671,Cn1ncccc1=O,11.54896
26725,CC1OC=CC1CO,13.94327
37278,N#Cc1csc(=N)[nH]1,11.20012
26225,C=CCN1CC(O)C1,14.47525
35963,O=CC=C1CC=CC1,12.31877
31995,C=CC1CC(CC)O1,14.64015
24618,CC1(C(N)=O)COC1,16.48861
32781,CC1CC(=N)NC1=N,14.41321
30509,O=CC1C=CCC1=O,13.70899
7568,N#CC=C1C=CC=C1,10.16772
45526,Cc1cncc(=O)o1,11.48719
8327,CCC1COCC1=O,14.63797
37068,N#CC(=NO)N1CC1,13.11469
31014,CC1C2C=CC(=N)N12,12.32503
7126,COC1CC=NNC1,14.36341
32452,CC1ON=CC1O,14.76968
13019,N#CC1=CNN=CC1,11.88856
4927,C=CC1CN1N=C,14.15443
8636,O=C1CC2CC(C2)O1,16.45214
11754,CC1CC(CC=O)O1,15.16369
40338,CC1C=CC(C)C1,14.34164
34213,CC1C(N)C=NN1C,13.38925
40145,N=CN1C=CCC1=O,13.01183
16167,O=C1CC2CC1CO2,14.93294
3883,OCC1C=COCC1,14.46627
31556,COC1CNC(=N)C1,15.13458
17555,N=C(N)C1COCO1,15.40723
13429,NC(=O)C1CCO1,16.22302
31356,C=C1CN=CN1C,12.65863
10738,CC1=NNC(=O)CO1,13.91307
22652,OC12C=CC(C1)C2,13.77919
19661,Nc1cccc(=O)[nH]1,11.27086
35839,C=C(C=NO)C1CN1,12.61292
17331,C=NN1CC1C1CN1,14.30654
9824,C=C1C=CCCCC1,12.26788
37810,C1=NOCC12CCN2,14.52342
18744,CC1C2C=CC1(C)N2,13.42191
35914,C#CCN=CN1CC1,14.71689
19985,Nc1coccc1=O,11.8842
44257,CC=CC(C)C1CO1,14.55144
32321,O=C1CCNS1(=O)=O,13.65021
18261,C1=CC2C3C=CC1N23,13.01292
18145,C#CCc1cnn[nH]1,14.13811
11371,C=C1CNNS1(=O)=O,14.03035
18471,CC1=CCNC1C=O,13.19252
28328,C=C1CNC(=NN)C1,13.57456
33167,C=C1C=NOC1OC,12.45373
33951,CC1C=CCCCO1,14.34355
30180,CN1C=NCCO1,14.66573
3556,C#CC1OC1C1CO1,15.5354
11191,O=CC1CCCCC1,15.31145
24452,CC1=CC(C)C(C)O1,14.05647
9599,C1=NOCC2CC12,14.57457
35053,C=C1COC=C1CO,11.8306
43122,N#Cc1cnoc1,13.5049
2900,COC1C=CC2CC21,14.07552
44477,C=C1CCC(=N)N1O,13.15932
16784,CC1=NN(C)C=NC1,13.23306
12447,C=COCC1OC1C,14.64314
24707,C1=CC(C2CO2)NC1,14.25647
34332,O=C1CCNC(=O)N1,15.53649
19486,C=NN1C(C)C1CC,14.03878
2855,C=CCC1CNC1,14.74627
18647,CCC1C=CCN1C,14.35335
30866,NCC=C1C=COC1,11.75332
12108,C=C1CNC(C)C1O,14.19117
41901,CC1=CC2C=CC1O2,12.58979
18885,C=COCC1NC1C,14.60423
32462,O=C1NCC(O)CN1,15.63363
15889,CNCC1=NOCC1,14.64233
44461,C#CC1NC1CCO,15.34465
19294,CCN1OCOC1=N,15.9871
9831,N=C1OCCC2CN12,15.12533
18274,C=C1CC(O)CCO1,14.27416
12601,NCC1C=CCC1N,14.43988
15312,CC#Cc1ncno1,12.92095
10918,N#CC(=N)N1CC1,13.65211
22768,O=C1CCC(=O)NC1,14.60804
7338,CN1C(=N)CCC1=N,14.24858
28154,O=C1CC2CN2C=N1,13.64885
4612,CC1=NC2CC2N1,14.40559
14541,C(=CC1CC1)C1CC1,14.12695
32654,COC1CNC1=O,15.87445
34242,CC1=CCCC1C#N,14.32668
26621,C#CCOCC1CO1,15.85595
17083,C=C1CCCC1CO,14.15089
35478,C=CC1=COC=CC1,11.83958
18299,C=CC1=CC(=C)OC1,10.6178
21907,CC1CCC=NN1,14.25539
9066,C=CC1=CCOCO1,12.1487
2883,CC=NOCC1CO1,15.10954
36911,C#Cc1c[nH]c(N)c1,12.5819
36356,C#CC1CCC2NC12,15.92697
15654,Nc1csc(C=O)n1,10.31031
9883,CCN1CC1C(N)=O,15.79853
3651,C#Cc1c[nH]c(=N)s1,11.36012
10004,C1OCC2=C1COC2,14.22763
29593,CC1(C)OC1C(=N)N,14.829
17642,CC1=COC(=NO)C1,13.40095
22744,CCCC1=COCC1,14.00749
35030,C=C(C)C1OC1C=O,13.40368
46332,Cc1cc(=O)sn1C,12.04067
43249,O=S1(=O)NC=CC1O,14.07851
20707,C=C1C=NOC(=O)C1,12.51632
24426,C=CC#CC1OC1C,12.72775
30079,CC1N=CN2CC12C,14.73104
23781,CC1C=CC=CCC1,11.8238
40093,CC#Cc1cncs1,11.45889
34438,CN1CC2OC2C1=O,15.12805
18289,CCN1OCCC1=O,14.95036
30057,CC1C(C=O)N1C=O,14.75417
37885,CC=C1CC=CC1,13.7966
20876,NN=CC1(O)COC1,14.33484
31457,CCC1(N)C=NNC1,14.09375
917,C=CC(O)CC1CO1,14.85376
11862,C#CC1=CCCCC1,12.70952
22705,COC=CC1CN1C,13.9664
46610,C=NNC1CC1CC,13.96858
9902,CN=C1NOCCO1,15.04424
21503,N=C1CCC(=O)ON1,14.71879
30275,C=COc1cn[nH]c1,13.58572
35847,C=C1OC(=C)C2NC12,13.15823
41530,N=C(N)C1CC1C=O,13.93647
8655,CCC1C=CCN1,14.20913
15479,CC(=O)C=NN1CC1,13.00476
28785,CN1C2C=CC1C2,13.63007
34445,CNc1cc(=O)o[nH]1,13.29211
38243,C1=COC2CC2O1,14.64287
42684,O=C1CCOC2CC12,14.68178
36737,C=C1C=CC(C=O)C1,12.2004
5807,C=C1CC(N)CC1=C,11.86733
34072,CC1CON(C)C1=O,14.89376
26250,C=CCC(=O)C1CC1,13.85429
36624,C=CC1=NN=CCC1,11.73101
31040,CNC(=N)C1CN1C,14.94274
1638,CC1C=CCC1CO,14.39525
740,ON1C(=S)NC2CC21,12.44339
3521,CC1CN1C(=O)C#N,14.12776
16998,COC=C1C=CC=C1,10.72664
37881,C#CC1CC1CC=O,14.07389
22793,O=c1ccnccn1,10.55494
31731,CC1CCN=CNC1,14.50872
28295,Cc1cn(C=O)cn1,12.30571
28125,NCC=C1COCO1,14.00776
7875,CC1CC=COC1=O,14.03361
20717,C=CC1C(N)C1CC,14.17674
9977,C=C1CNC=NNC1,13.36177
35595,NCC1=CC(N)CC1,14.06463
36655,CC1CCC(=O)CC1,14.94492
46307,C=C1CCNC(=N)C1,14.0279
12993,O=CCc1conn1,13.70218
6829,C1=NOCC2CC2O1,15.70465
38914,C=CCC=CC1CN1,13.74762
31715,NC=Cc1cn[nH]c1,12.3653
35028,O=CC1=CCC=CO1,11.61672
35663,CC1C(C)C1C(=N)N,15.32125
39293,O=CCC1CC1C=O,14.94737
34172,CC1(C)OCC1C=O,14.99471
35094,O=CNC1C=NOC1,14.8992
40367,C#CC1C2C=CC1N2,13.47959
15117,C=C1OCC(N)C1C,14.07851
38599,CC(=O)c1cnns1,11.83658
6148,CC1NCC1NC=O,15.84833
35814,C=C1CCNCC1=O,12.88884
26127,C=C1CCNN1C=O,13.22844
41198,CC1=C(C#N)C=CC1,11.5476
16837,CCC1=NNCCC1,14.03715
14321,CC1C(O)C1NC=O,15.70547
39492,CC(O)C#CC1CO1,15.24587
6642,C#CC1=CC(=O)NC1,12.2355
44133,NC1C(=O)NC1CO,15.37023
27132,CC1(C)NCS1(=O)=O,16.47609
13498,OC1C=CC2(CC2)C1,13.85674
20441,CC=C1CC2OC2C1,14.1343
18587,ON=CC1C=CCO1,14.05021
35506,O=Cc1ccco1,11.68148
2743,NN=C1C=CC(=O)O1,12.33945
5256,CC1CNCCC1=O,14.36532
7600,CC1CN1C(=S)NO,12.47033
16898,C=NN=c1occs1,12.06625
12859,C1=COCCCCC1,14.07688
28672,OC1C2N=CNOC12,13.87579
18906,O=CC(=NO)C1CC1,12.54244
45894,C=Cc1ncc(C)s1,11.0763
39799,C1=NN=COCC1,14.03416
20041,NC1C2C=NOCC12,14.53974
14080,OC=C1C=NC=C1O,10.59086
26212,CC1=C(C)CON=C1,12.3272
19627,CC1OC(=N)N(C)O1,15.94547
9367,C=CC12COCC1O2,14.22055
5176,C=C1CCC(=C)C1N,13.5517
6301,C=C1OCCC1=NO,12.11359
24320,C=CC1C(CN)N1C,14.1547
13983,C=CC1CCN1,14.27906
35752,C=C1C=COC(=O)C1,12.00012
33837,OCC1=NNC2CC12,13.76286
45196,C#CC1(C)NCC1=O,14.00804
9156,C=C1CN2CC2C1N,14.31416
36086,CC1=NOC2CC1C2,14.70301
10515,C1=NN=CC2OC12,13.1585
29842,C=CC=CC1CC1C,11.87278
38934,CC1CC=NN1C=O,13.58273
40827,C=C1C=NOC(C)C1,12.55115
46586,NCC(=O)NC1CC1,15.3558
12489,CC1=CCOC1CN,14.36994
16674,CC#CC1C(C)C1C,15.04342
25262,CC(=O)CN1CC1,14.71063
42727,N#CCC1(O)CNC1,15.67309
17518,CC1C=NOC1CN,14.62083
11974,CC1CN=CN(O)C1,14.69267
37879,N=C1NC=CC1C=O,12.86789
8836,CC1(C=O)COC1,15.16206
12155,CC(C=O)C1CCO1,15.23199
19005,CC1CNCC=NN1,14.1645
9358,C=C(C(C)=O)C1CO1,13.01401
6283,C=Cc1co[nH]c1=O,11.95033
38229,NCC1COC=CO1,14.46491
46548,C#CCC1C=NNC1,14.06219
27764,COc1c[nH]c(=N)o1,13.86273
34023,NC1CC(NC=O)C1,15.71091
1072,N=CN1C=CC(O)C1,12.6755
12505,C#Cc1ccsc1N,11.52447
39414,CCNC1=NCCO1,15.50764
42106,ON=C1C=CC2OC12,12.36992
25932,Nc1cc(=O)ocn1,12.0774
7497,OC=Cc1cnoc1,12.27278
15525,CCC1=C(C)CCC1,13.97565
29702,OCC1=NCCN1O,14.44151
38593,CN(C)C1CC(=O)C1,14.11144
7128,CC1(C)COS1(=O)=O,17.37052
34283,O=C1NCC2CC1C2,16.07391
43377,O=CNC1=CCC=C1,11.8442
3317,NN=CC1C=CCN1,13.84314
38524,C=C(C)C1C=COC1,13.70545
18970,CC1=CC(=O)C(C)=N1,10.96583
16972,CC1CN=CNC1,14.71634
15758,N#CC1CNC1,16.02792
16173,N#CC1=CCC2OC12,12.93319
7154,NC1C=NOC1CO,14.73131
4507,C=C1CC2OC1C2C,14.59444
32836,CN1C=NC(=O)CC1,13.32177
4755,CCC1(CC=O)CN1,14.77838
36774,CCC1C=CC=C1,12.12339
36023,CC1CCC(=O)CO1,14.65376
46338,COC1=CC=CCC1,11.7623
12970,N=C1N=CC=C1CO,11.41563
41978,C=C1OC=NS1(=O)=O,13.49864
