idx,smiles,homolumogap
30597,c1cc(N2CC2)no1,14.13647
23387,CCC(C)C1CN1C,16.14275
19527,NC1C(N)C1N1CC1,14.74247
39209,NCc1cccnc1,12.60149
22523,CCN(C)CC1CO1,15.74166
21016,Cc1cn(N)cc1O,13.15633
45423,C1CC2C3CCC2C13,17.30848
22381,CCNCC1CN1C,16.14983
919,CCCCCOC,17.62141
46549,C1CCCNCCC1,15.2388
6000,OC1C2CC3CC3C12,14.54382
32538,CC1CCC(CN)N1,15.6154
11382,CC1CCC1N1CC1,16.20425
17270,CC1C2CN1CC2N,15.38737
3792,NCC(O)C1CC1N,15.43036
9443,CC1(O)C2CCC1O2,16.76752
44799,CNC(C)C1(C)CN1,15.89676
2682,CCC1NCC1NC,15.62057
39296,C1CNC2CN(C1)C2,15.0407
458,CC1CCN(C)CC1,14.67934
14272,CC1(C)COC1CO,16.64153
40446,CC(O)CC(C)(C)C,16.8282
4771,C1C2CC3C1CC3N2,15.62383
18954,CCC1CC2CC2N1,15.35336
45630,CC(N)C(O)CO,16.08425
6154,Cc1cnn(C)c1,13.82627
20754,CCOC1CC1O,16.80643
46044,CC1(C(O)CN)CO1,16.755
25818,CCC1(C)COC1C,16.69215
16102,CCC1(C)COCO1,16.96562
41928,CC(N)C(C)C1CC1,16.14384
9027,CC(CO)CN(C)C,15.4203
29457,CCCC1C(C)N1C,16.23826
40782,CC(C)(C)C1(N)CC1,15.7852
32124,CCC(CC)C1CO1,17.3697
14336,CCc1cc(N)no1,13.96423
33771,CNC(C)C1(C)CO1,16.08017
44537,CC(C)CC(C)N,16.21541
45599,CCC1(C)C(C)C1O,16.40534
3986,COC(C)(C)C1CC1,16.63065
40213,CCc1ccnnn1,13.59116
15836,C1CC2(C1)OCCO2,17.07501
40144,CCc1nscc1O,12.24366
42535,C1OC2CN3CC2C13,16.33513
8110,CC(C)(C)O,17.21242
10011,CNC1(CO)COC1,15.95717
37817,COCC1CC1C,17.15882
37721,NCc1ccn(O)c1,13.2883
41845,Cn1cc2c(n1)OC2,13.53701
12964,CC1C2CC(C2)C1O,16.9297
43148,OCC1CCC1O,17.21814
29043,CC(O)c1cnoc1,13.84504
15596,OC1C2NC1C1NC21,16.03935
18412,CC(N)C1CCNC1,15.61322
6137,CN1CCC1C1CN1,16.035
6406,CC1(C2CC2O)CO1,17.2565
5045,OC1CCN2CC2C1,15.89921
29115,CNC1CCC1O,15.34138
24697,CC1CC(C)(N)C1,15.85676
35218,NC1CC1(N)C1CN1,15.42846
1586,CC(C)(N)C(C)(C)N,15.50655
44558,CNC1CNC1CN,15.66329
6133,CCOC,17.73841
30064,CC1CNC1CCO,16.09595
12594,CCCCCCNC,15.99282
44231,CC(C)(C)C(O)CO,17.038
25578,Cc1nnc2n1CC2,14.79743
14542,CCC1CNC1CN,15.87935
34624,CCC1CCC1NC,15.8018
44683,CC1(OCCN)CC1,16.63527
27529,C1C2OC1C1OC21,17.50141
1434,CN1CC1C1(O)CC1,16.06574
17869,OCC12CC1CCO2,15.87527
16919,CCC1(C)CN(C)C1,15.40315
17930,CC(C)C1OC1CN,16.58602
20148,NC1CCN2CCC12,15.25077
39495,CCOc1cncs1,12.71088
20611,COCOCCN,16.59119
42315,CC1CNC1CN,15.98683
32394,NCc1sncc1O,12.01373
4692,c1onc2c1CON2,13.79361
18548,CNC1CC(C)C1N,15.62438
28148,Cc1ncc(N)cn1,11.67549
18472,CCOCC(O)CN,16.4769
17638,CC12CCOCC1O2,17.36535
24940,CC1CC1C(N)CN,16.02357
20949,CCC(CN)C(C)C,15.97704
46547,COCC1CCCO1,17.26385
35950,OC1CC1C1CO1,17.0048
15208,NC1C2CCC1CC2,15.60941
14989,CNc1cscc1O,12.01291
17283,NC1CC1(CO)CO,15.48234
6209,NC1CCC(CO)C1,16.04996
42153,C1COC2(C1)CNC2,16.18629
39442,CCOCCCOC,17.42358
32869,CCN(C)CCO,15.44615
40911,C1CC2OCOC2C1,16.76915
21759,CNCC(O)C(C)N,15.36859
19458,CCC1OC2CC1C2,16.84235
26525,CN1CC1C1CC1N,15.65213
12996,CC(CCN)N1CC1,16.18166
7111,Cc1nc(O)c(C)o1,13.01782
31766,CCN1CCC1CO,15.96316
13054,CN1CCC1CO,15.53268
16048,CCC(O)COC,17.41542
19904,CC1CC(C(C)N)O1,16.36099
37225,CCn1cncc1N,13.75225
32906,OCCCCC1CC1,17.0448
11796,CC1Nc2cscc21,12.05563
22522,CC12OC1C1CC2C1,17.0146
42893,COC1C(N)C1CN,15.52914
39965,NC12CCOCC1C2,15.81894
26201,CN(C)CC1COC1,15.62193
25125,CC(C)CC(C)C,17.69624
30874,C1CC2COC1CO2,16.56861
46535,CN(C)CCC1CC1,15.61023
12423,CCC1OCC1N,16.17323
