idx,smiles,homolumogap
3326,NCC(O)C(O)CN,16.54711
44664,CCC(N)C(C)(C)C,15.94438
19733,NCCCCCCN,16.50112
40407,COCC(N)C(C)N,15.99173
34419,CCNCC(C)CO,16.13949
34390,CNC(C)CO,15.9871
425,CCC(C)CC,17.97651
15449,CCOCC(C)C,17.42113
29066,CC(N)(CO)CO,15.79254
22258,CCOC(C)CC,17.2595
1512,COC(C)(C)CCO,16.89051
6128,CC(C)(O)CN,15.95527
16204,CC(C)(C)C(C)(C)O,16.74956
23160,CNC(C)COC,15.79907
10117,CC(C)(O)C(N)CN,15.50438
31341,CCCCCCCO,17.45841
16581,CC(N)(CO)CCN,15.99772
26935,CC(CO)C(O)CN,16.65704
21722,CC(C)N(C)CCN,14.91444
43403,CCCOC(C)C,17.27147
26363,CCCC(N)C(C)O,16.36833
26884,CCC(CC)C(C)O,17.11065
40700,CNCC(C)CO,15.9637
45706,CC(C)(C)CCN,16.19826
41985,CC(C)(C)C(C)(C)C,17.20834
34420,CNCCOC,16.19228
9725,CCNC(C)CN,15.80452
12677,CNCC(C)(C)CN,15.62764
664,CCNC(C)CO,15.48723
38416,CC(C)(N)C(C)(C)O,16.00289
12280,CCNC(CC)CC,15.67826
24056,CCCC(O)C(C)N,16.55881
40677,NCCCNCCN,15.8818
30580,CCC(C)C(C)N,16.31418
8422,CCCC(C)(C)CO,16.89024
6539,COCCCC(C)C,17.35283
3665,CC(CN)C(C)(C)O,16.21622
