idx,smiles,homolumogap
43700,CC(C)c1cncs1,12.64584
29067,CCC1NC1CCO,16.06139
27135,CC12CC1C1CN2C1,16.06466
3084,CC1CN1,16.57051
29086,c1cnoc1,14.14273
17496,CC1CC(N)CCO1,16.37459
30963,CC(O)CCC1CC1,16.85351
37205,CCNCC1(O)CC1,16.15064
23997,CCCC1(C)CC1,16.61378
5104,COc1csc(N)c1,11.89291
22657,NC1C2CCOC12,15.44941
7295,Cc1nsnc1C,12.39115
2284,OC1CC1C1CCC1,16.71364
8708,CC1(O)CCC1O,16.54357
4058,c1cc2sccc2s1,11.29182
33806,CC1C(C)C1C1CN1,15.76452
36509,OCCC1(CO)CN1,16.2916
43929,CN1C(CN)C1CO,15.49812
32097,CC1CCCCC1,17.30385
1437,NC1CC(CCO)C1,16.1101
39919,CC1C2CC(N)C1O2,16.4565
35619,CC1CC2CN1C2C,16.27255
40500,CC1C2NC1C1NC21,16.22439
37990,Cc1ccc(CO)o1,12.97918
14177,CC1(CO)CC1CN,16.28588
31729,c1cc2ccoc2[nH]1,12.63224
12767,CC1CN2CC1C2,16.13214
23300,COCc1cnsc1,12.66163
5728,CC12CCNC1C2,15.1822
17073,CC1OC(C)(C)C1C,16.71255
34381,COc1cc(C)sn1,12.53237
14671,NC1COCC2CC12,15.98656
18217,Nc1[nH]ccc1O,13.29075
44735,CC1COC2C(C)C12,16.46085
9292,CC1(C)CC1N,15.42846
5141,CC1CCC(C)(O)C1,16.99446
20647,CC1CC2CC2(C)O1,16.24888
29709,NC12CC(C1)C1CC12,15.9803
45626,CCC1CC(NC)C1,15.93649
6083,CN(C)CCC1CN1,15.61105
22277,CCC(OC)C1CN1,16.43554
26201,CN(C)CC1COC1,15.62193
20886,CCCN1CCCC1,15.5286
2345,c1nscc1N1CC1,12.40339
7731,CC1C(O)CC2OC21,17.20916
1646,NCC1(O)CC1CO,15.93187
16530,NCc1c[nH]cc1O,13.4015
11530,NCC1(C2CC2)CC1,16.23826
24223,CCc1occc1N,12.86816
25976,CCC1(CC)CCC1,16.92317
23048,CC1(C)CCCO1,16.73704
30447,CN(C)CC1CC1,15.69867
25463,CC1CC2CCCC12,16.9463
14281,NC12CCC(N)(C1)C2,15.74901
13645,CNc1ccco1,12.8102
14407,c1nnc2c(n1)CC2,12.61727
37507,CC1(C2CO2)CO1,17.99012
31435,C1CC2OCC2O1,17.06004
14675,CC1(C)NCC1CO,15.5773
14210,CC1(C2CN2)CC1O,15.62003
44047,C1CC2CC1O2,17.59338
25804,C1OC2OC1C1NC21,16.23554
15613,CCC(C)(N)C1CN1,15.61676
4108,C1NC2C3CNC1C32,15.24723
11814,CCC1(C2CO2)CO1,17.46848
39557,c1csc(C2CC2)n1,12.40802
35713,CN1CC2CCC2C1,15.26628
34797,CNCC1CC1CO,16.15445
40170,C1CCC2(C1)CN2,16.30112
37345,NC12CCC(O)C1C2,16.19255
2657,C1CC2CCCC2C1,17.61433
37113,CC1C(C)(O)C1(C)O,15.84288
15185,CC1NC1(C)C,15.9569
25218,CC1(N)CC2NC2C1,15.85159
34329,C1CC(CC2CO2)N1,15.74248
21639,CC(C)NC1CC1C,15.10192
40471,NC1CCCCOC1,16.26983
36471,C1C2CC1C1NC21,16.78793
2266,C1NC2C1OC1CC12,16.19092
46260,CCNCC1OC1C,16.37405
11231,COC1CCCCO1,17.41487
97,C1C2NC1C1NC21,16.48507
42928,OC1CC1(O)C1CN1,15.51172
26986,C1NC2C1CC1NC12,15.83418
45913,CNC1CNCC1N,15.84887
21685,NCC(CO)C1CC1,16.19228
38796,NCC12CNCC1N2,15.13077
36259,Cc1cc(O)[nH]c1O,12.52339
20391,CC1CN2CC2C1O,15.85404
36602,C1NC2CC1N1CC21,15.69377
5241,CC1C(N)C1(N)CO,14.7694
9195,OCc1ccnnc1,13.23796
40356,CC1C2CCC1(C)C2,17.04018
45513,Cc1ncc(N)s1,12.24883
38721,COC(CN)C1CO1,16.26085
39458,C1CC1OC1COC1,16.85541
37858,CCOC1CN(C)C1,15.7618
37120,CCCC1CN(C)C1,15.68533
1549,COC1CCCNC1,15.41458
21684,CC(C)(O)C1(C)CC1,16.09078
6968,C1COC2(CNC2)O1,16.30166
41506,C1CC1NCC1CO1,15.9988
2156,Cc1c(N)coc1O,13.00585
16026,c1coc(N2CC2)c1,13.08531
2914,CCC1OCC1O,17.10358
29100,CC1(N)C(O)C1O,15.67309
15371,CC1CCOC1CN,16.41922
20553,CC1C(O)C1(C)C,16.11772
19558,CCCC1(C)CCC1,17.02358
8468,NCC12CC(CN1)C2,15.36234
3733,c1n[nH]cc1C1CC1,13.99253
661,NCC1C2CCCC12,16.10112
23098,COC1C(C)OC1C,16.94902
26599,CNC1C(C)C1(C)O,14.71798
31428,CCC1OCC1OC,16.99337
39910,Nc1[nH]c(O)cc1Cl,13.47388
9398,CCN1CCCC1,15.51635
26179,CCC1CC(N)C1,16.152
28931,CCNc1ncco1,13.58
36328,NCC(N)C1CC1,16.04996
191,NCC(O)C1COC1,16.65487
16254,C1C2CC1C1(CN1)C2,16.36534
42035,NC1CC1C1CO1,16.37459
43632,CC1Nc2conc21,13.09075
36865,COCC1(N)CNC1,15.55472
38463,CCCc1ccon1,14.18028
15513,CCc1cc(Cl)c[nH]1,13.12721
28256,CCNC1CC1(C)C,15.91146
31598,CCn1cccc1C,13.07061
40891,c1nnc(C2CC2)s1,13.19714
433,CC1OC1C1CC1,17.59664
2565,CCC12CCOC1C2,16.02602
3555,CCc1nonc1C,14.7626
44547,Cc1cnnc(C)c1,12.80748
15837,CNCC1(C)CN1C,15.60207
7930,OC1CCN2CC1C2,15.06519
13711,CC1(C2CN2)CCC1,16.10438
8627,CNC1(C(C)O)CC1,15.43472
5162,COCC1CCO1,17.34603
32564,CCC1(C)NC1CO,16.22547
26263,COCC1NCC1C,15.81377
44071,CCOc1ccno1,13.93457
10681,CC12CCNC1CN2,15.53594
38937,Nc1csc(CO)n1,11.77264
727,CC(N)CC1CCO1,16.33024
551,CC1CCC1(C)N,15.71799
560,COCC1NC1CN,16.33241
38164,Cc1ccc(N)n1N,12.33373
14220,NCCC1CNC1,15.97404
38292,NCCCC1CC1N,15.67907
40716,NC1CCCC2OC12,16.32806
29247,Cc1nocc1N,13.57048
28552,NC1C2CCCC12O,15.23635
23564,CCC(C)C1CC1,16.9814
27004,COCC1CCOC1,17.16453
7,CCCc1cocn1,13.87334
10812,C1CC1OCC1CO1,17.24127
18386,CC1CC(C)(C)C1,17.11909
1220,CCC1(CO)COC1,16.22194
40671,CC1C(N)C1(C)CN,15.10301
37870,CC1CCOCC1,16.64017
14334,CC1CC(O)CCN1,15.59826
19801,COc1cc(N)co1,13.39197
15636,COC(C)C1COC1,16.97215
44813,Cc1ccc(N)nn1,11.80284
26639,CC1COC(CO)C1,16.94385
1424,CC(CN)C1(N)CC1,16.05023
45732,NCCC1CC1CO,16.59582
14346,COC(C)(C)C1CN1,16.02629
10934,CC1CCCO1,17.0663
42798,CC1(N)COCC1N,15.45349
20905,CC1COC1CO,17.15147
14072,NCCC1CCCO1,16.1833
32465,CC12CNCC1NC2,15.59526
31550,CNC1C2CCOC21,15.30302
28952,C1CC2CC1CN2,15.33921
23399,C1CC(C2CCN2)C1,15.53567
18932,CC(N)C1NC1(C)C,15.82873
17534,c1nc(N2CC2)c[nH]1,13.63034
21190,CC1CCCC1CN,16.45704
46527,OC1CC2COC2C1,16.67364
5867,OC1C(O)C1C1CN1,15.46465
21494,Cc1coc(N)c1O,13.19633
10767,NC1CCC2CC12O,16.11581
20528,CN1CC2NCCC21,15.58628
23718,CC1OC(C)C1CO,16.66248
45707,COC12CNCC1C2,15.89867
26865,C1CCOCCNC1,15.21322
14933,C1CC2(CN1)CN2,16.08044
27059,c1cc2c(s1)COC2,12.35904
36179,Cc1cc(O)cs1,12.08938
16238,CC1CCCN2CC12,15.7452
27225,CC1NCC1CCN,15.71907
29596,C1CC(C2CCC2)C1,17.07963
34396,OCC1CCNC1,15.7852
36674,OCCC1COC1,16.56888
11181,C1OC2C3CNC1C32,16.02955
39845,NCC1CN2CC1C2,15.91363
46523,CN1CCCCCC1,15.29594
38936,Nc1nc(CO)co1,13.71252
18963,CNC1CC1OC,15.75282
29303,OC1CC2CNCC12,15.70547
8372,Nc1ccoc1CO,12.69782
25188,OC1C2CCNC12,15.46383
36473,CCCc1ncc[nH]1,13.68232
29131,CCc1cc(C)c[nH]1,13.12503
45104,CC1NCC2CC21N,15.61241
10273,NC12CC(O)CC1C2,15.99608
19244,NC1C2OCCC12O,15.50873
5450,NCC1OCC2NC21,16.36616
20266,NCC1NCC2OC12,15.88806
214,Cc1cc(C)ncn1,13.08258
40053,c1cn2c(n1)CCO2,13.89892
38711,CC1CC2CCC2C1,17.04154
24971,CC1OCCC1N,16.15282
3434,CCC12CCCC1C2,16.36969
45831,CC(O)(CO)C1CN1,15.80343
24803,CCc1cnn(C)c1,13.76586
2750,CNC1C(O)C1CO,15.86547
29570,C1CC2OCC1CO2,16.53568
46540,CCC1CC1(O)CC,15.7169
12571,OCCC1CN1,16.08452
13840,CNC1(C2CN2)CC1,16.02602
20679,CC1CC2(CC2)CN1,16.1218
38478,C(CC1CO1)C1CN1,16.35826
46293,CC(C)N1CCC1C,15.67418
13598,c1[nH]cc2c1CCN2,12.8336
8402,c1cc2cnsc2o1,12.36884
22847,NCC12CCOC1C2,15.88969
10026,OC1(C2CO2)CC1,16.81051
7403,CCOC1CNC1,15.93459
33639,C1CN1,16.73922
45387,NC1CN2CCCC12,15.51853
45614,CC1C(N)CC1CO,15.74737
5424,CC(O)C1C(C)N1C,16.36697
